Date,Time,Time Zone,Category,Item,Qty,Price Point Name,SKU,Modifiers Applied,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Payment ID,Device Name,Notes,Event Type,Location,Dining Option,Customer ID,Customer Reference ID,Unit,Count,Itemization Type,Fulfillment Note,Token
10/21/2023,18:13:08,Arizona,None,Pumpkin Spice Latte,1,Regular,,"Small, Hot, Oat Milk",$5.00 ,$0.00 ,$5.00 ,$0.47 ,LTBWtQ925eHjJ4bRJzQkJifxezIZY,xGrQT845KSa0kOOH9g4JQhAgELWZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,EBRC5RYKJGP3VKFNM5YADTB4
10/21/2023,18:08:10,Arizona,Beverage,Latte,1,Regular,,"Small, Hot",$4.50 ,$0.00 ,$4.50 ,$0.00 ,zbFLRY0BYn1CHgh2i6kADhq0nKBZY,p65tRK2SoMcJj7dfryOSa3T4LCTZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,PB4ONIUUPH4GJAQW73Q43HL7
10/21/2023,18:08:10,Arizona,None,mana potion,1,Regular,,Small,$5.00 ,$0.00 ,$5.00 ,$0.00 ,zbFLRY0BYn1CHgh2i6kADhq0nKBZY,p65tRK2SoMcJj7dfryOSa3T4LCTZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,C4F5P7EH7T3ZOZMHLJSWKKQW
10/21/2023,18:01:47,Arizona,None,Matcha Latte,1,Regular,,"Large, Hot, Oat Milk",$6.00 ,$0.00 ,$6.00 ,$0.57 ,pcUVjEbaeMsPHH8tYTa0vyK3WwCZY,5SpjKSCuYgHCss7GnLWYwuRxiUIZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,GRUMSY5AQAJREUZQMJ4RXFL2
10/21/2023,17:57:20,Arizona,Beverage,Latte,1,Regular,,"Large, Hot, Caramel",$5.50 ,$0.00 ,$5.50 ,$0.52 ,1ExFOB2iSgcUnbFx0A9Rik3pYICZY,NEzu6yfvlfpCnTsAE3sws2LwZ0UZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,PB4ONIUUPH4GJAQW73Q43HL7
10/21/2023,17:57:20,Arizona,None,Pumpkin Spice Latte,1,Regular,,"Large, Hot",$5.50 ,$0.00 ,$5.50 ,$0.52 ,1ExFOB2iSgcUnbFx0A9Rik3pYICZY,NEzu6yfvlfpCnTsAE3sws2LwZ0UZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,EBRC5RYKJGP3VKFNM5YADTB4
10/21/2023,17:57:20,Arizona,None,Custom Amount,1,,,,$2.00 ,$0.00 ,$2.00 ,$0.00 ,1ExFOB2iSgcUnbFx0A9Rik3pYICZY,NEzu6yfvlfpCnTsAE3sws2LwZ0UZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,,,
10/21/2023,17:53:13,Arizona,Beverage,Latte,1,Regular,,"Large, Hot, Sugar Free Caramel, Add Shot",$6.00 ,$0.00 ,$6.00 ,$0.57 ,pibtotLompzaz4F56voarXiwuXZZY,fVT42j3DaPlNLV45Npv2d40x0pKZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,PB4ONIUUPH4GJAQW73Q43HL7
10/21/2023,17:47:56,Arizona,None,caramel cold brew,1,Regular,,Large,$6.00 ,$0.00 ,$6.00 ,$0.57 ,pCbR0YBetGKaCEf67nmMAJLvxaWZY,3FvPj7k7I7xd6of3OYchcQ62OnFZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,MI22GVF4CT7MBTYYEIOZOY3Q
10/21/2023,17:42:01,Arizona,None,Pumpkin Spice Latte,1,Regular,,"Small, Hot",$4.50 ,$0.00 ,$4.50 ,$0.43 ,vJ5974k02dzhsgi76vlTml59QIYZY,Pjy6Uw7xFloDmj43uOI6UwSpwJRZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,6Y6REBNMP41MS09Q3CHTGTQ8Q8,,ea,1,Physical Item,,EBRC5RYKJGP3VKFNM5YADTB4
10/21/2023,17:42:01,Arizona,Beverage,Mad Muscle,1,Regular,,,$6.50 ,$0.00 ,$6.50 ,$0.00 ,vJ5974k02dzhsgi76vlTml59QIYZY,Pjy6Uw7xFloDmj43uOI6UwSpwJRZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,6Y6REBNMP41MS09Q3CHTGTQ8Q8,,ea,1,Physical Item,,NWTHWPN4SDIJMGURR7QNVYXA
10/21/2023,17:29:09,Arizona,Coffee & Tea,dirty filthy little chai,1,Regular,,"Large, Oat Milk",$6.00 ,$0.00 ,$6.00 ,$0.57 ,LzPHAVfTV0f18LSGGmFYUSmo0MVZY,nTAYEwtvK4TrvDFEO4mCtmpf2eSZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,DP2V5GQX6QUNBDKRQRRT25RZ
10/21/2023,17:23:41,Arizona,Beverage,Latte,1,Regular,,"Large, Iced",$5.50 ,$0.00 ,$5.50 ,$0.52 ,1GsIDw3mc8Z08hvG7xaqtORqs86YY,DjH95OyoN9RYJOeVTbIxUGDHRnDZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,PB4ONIUUPH4GJAQW73Q43HL7
10/21/2023,17:23:41,Arizona,None,Pumpkin Chai,1,Regular,,"Large, Hot",$5.50 ,$0.00 ,$5.50 ,$0.52 ,1GsIDw3mc8Z08hvG7xaqtORqs86YY,DjH95OyoN9RYJOeVTbIxUGDHRnDZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,KWTXPZJESGQJNKDAI2TT6UGW
10/21/2023,17:17:48,Arizona,None,Matcha Latte,1,Regular,,"Small, Hot",$4.50 ,$0.00 ,$4.50 ,$0.43 ,HhnXigy5vwS5VFQoIttIFDRu4pKZY,jJK9b4VVx8pUVdHB22gn0foKgnRZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,FT3BHPVT3S4P2PQR9896S9QVXR,,ea,1,Physical Item,,GRUMSY5AQAJREUZQMJ4RXFL2
10/21/2023,17:17:48,Arizona,Beverage,Latte,1,Regular,,"Small, Hot",$4.50 ,$0.00 ,$4.50 ,$0.43 ,HhnXigy5vwS5VFQoIttIFDRu4pKZY,jJK9b4VVx8pUVdHB22gn0foKgnRZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,FT3BHPVT3S4P2PQR9896S9QVXR,,ea,1,Physical Item,,PB4ONIUUPH4GJAQW73Q43HL7
10/20/2023,20:03:36,Arizona,None,caramel cold brew,1,Regular,,Small,$5.00 ,$0.00 ,$5.00 ,$0.48 ,xYoDOHkpXu8gB1z2b9C6mK7JR6cZY,z16y4riU34QsXeBzOFQkpJdw1UTZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,MI22GVF4CT7MBTYYEIOZOY3Q
10/20/2023,20:00:29,Arizona,Beverage,Latte,1,Regular,,"Small, Hot",$4.50 ,$0.00 ,$4.50 ,$0.43 ,V4LLbjpQWpkHm0ThPokpiHmuXRUZY,vljoPbaBjeDKFtDLpozytEWiiLeZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,PB4ONIUUPH4GJAQW73Q43HL7
10/20/2023,19:57:27,Arizona,Beverage,Latte,1,Regular,,"Small, Hot, White Chocolate",$4.50 ,$0.00 ,$4.50 ,$0.43 ,N2OC8Mo5Oe5rVbARCe5JCV0QeMVZY,790mCgnfZ2QdCo1P15D5IjSBdHPZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,PB4ONIUUPH4GJAQW73Q43HL7
10/20/2023,19:50:25,Arizona,None,Flavored Lemonade,2,Regular,,"Small, Blue Raspberry",$8.00 ,$0.00 ,$8.00 ,$0.76 ,9Y3s63x7JAgwfxH0iFmgt04bcFAZY,BUO0TfX14hfzVxe3deNR1iRcFbZZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,2,Physical Item,,RRX7EMQ7W4IRUPFBMKADJVCI
10/20/2023,19:50:25,Arizona,Beverage,Cream Frapp,1,Regular,,"Small, Vanilla",$5.00 ,$0.00 ,$5.00 ,$0.48 ,9Y3s63x7JAgwfxH0iFmgt04bcFAZY,BUO0TfX14hfzVxe3deNR1iRcFbZZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,KRUUZO3C7GO2IHHNTSZRWQNQ
10/20/2023,19:46:45,Arizona,Beverage,Frapp,1,Regular,,"Large, Mocha",$6.00 ,$0.00 ,$6.00 ,$0.57 ,diKxl8rJK2LwCi05RY9taFhJ2aJZY,hEE1KPPyi3xAZYPATngn6QaioqVZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,DF9E0D72909AKRCJJ9BTSG3V0M,,ea,1,Physical Item,,DF4XTOX5LRFIBOLGNCC7SUHB
10/20/2023,19:46:45,Arizona,Beverage,Frapp,2,Regular,,"Large, Hazelnut",$12.00 ,$0.00 ,$12.00 ,$1.14 ,diKxl8rJK2LwCi05RY9taFhJ2aJZY,hEE1KPPyi3xAZYPATngn6QaioqVZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,DF9E0D72909AKRCJJ9BTSG3V0M,,ea,2,Physical Item,,DF4XTOX5LRFIBOLGNCC7SUHB
10/20/2023,19:46:45,Arizona,None,Frozen Lemonade,2,Regular,,"Small, Blue Raspberry",$9.00 ,$0.00 ,$9.00 ,$0.85 ,diKxl8rJK2LwCi05RY9taFhJ2aJZY,hEE1KPPyi3xAZYPATngn6QaioqVZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,DF9E0D72909AKRCJJ9BTSG3V0M,,ea,2,Physical Item,,KFPT2MVEJXBK52DE3RA5EG2C
10/20/2023,19:43:55,Arizona,Beverage,Latte,1,Regular,,"Small, Hot, Vanilla, Caramel",$4.50 ,$0.00 ,$4.50 ,$0.43 ,5CBKMTVwaiUd4NlnWZEW9oEoWjcZY,XdbRylKy7xRyq4xgfWdz71bTffLZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,ZZV9Z26FJAV61VV74JKEAQPXZ8,,ea,1,Physical Item,,PB4ONIUUPH4GJAQW73Q43HL7
10/20/2023,19:43:55,Arizona,None,Frozen Lemonade,1,Regular,,Large,$5.50 ,$0.00 ,$5.50 ,$0.52 ,5CBKMTVwaiUd4NlnWZEW9oEoWjcZY,XdbRylKy7xRyq4xgfWdz71bTffLZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,ZZV9Z26FJAV61VV74JKEAQPXZ8,,ea,1,Physical Item,,KFPT2MVEJXBK52DE3RA5EG2C
10/20/2023,19:43:55,Arizona,Beverage,Cream Frapp,1,Regular,,Large,$6.00 ,$0.00 ,$6.00 ,$0.57 ,5CBKMTVwaiUd4NlnWZEW9oEoWjcZY,XdbRylKy7xRyq4xgfWdz71bTffLZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,ZZV9Z26FJAV61VV74JKEAQPXZ8,,ea,1,Physical Item,,KRUUZO3C7GO2IHHNTSZRWQNQ
10/20/2023,19:37:29,Arizona,None,Flavored Lemonade,4,Regular,,Small,$16.00 ,$0.00 ,$16.00 ,$1.52 ,d6Qu7FwScbnBhrja6AQad4YPA3WZY,t8zYeHdCVWED12w2Ji8pzApoj0MZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,1VRXNGEKX3T2AQY3S3YTWPGEZC,,ea,4,Physical Item,,RRX7EMQ7W4IRUPFBMKADJVCI
10/20/2023,19:33:25,Arizona,Beverage,Elixir,1,Regular,,Small,$4.50 ,$0.00 ,$4.50 ,$0.00 ,lUh7cT0KgEh8kN1pYHXqgRq2kC6YY,3lp6gqvzAeqvPJKJ9o6jfAosUJQZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,S6RWGRFNIR3MGYDZ46TW6LI2
10/20/2023,19:22:58,Arizona,None,Americano,1,Regular,,"Large, Hot, White Chocolate",$5.50 ,$0.00 ,$5.50 ,$0.52 ,PDs8hHj12jAnNUrknQsAv3a6mCQZY,nNBWmadsoSOKse9Y9dzQpOVUYibZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,K96G35B9682KSP66P10H2EZY20,,ea,1,Physical Item,,PCITWDQ7OJ2UVHM3FMAGZ2JG
10/20/2023,19:22:58,Arizona,None,Irish Goodbye,1,Regular,,"Large, Hot, Add Shot",$6.50 ,$0.00 ,$6.50 ,$0.62 ,PDs8hHj12jAnNUrknQsAv3a6mCQZY,nNBWmadsoSOKse9Y9dzQpOVUYibZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,K96G35B9682KSP66P10H2EZY20,,ea,1,Physical Item,,BVZBZVNGXMKPLBDF5OPUPILN
10/20/2023,19:18:22,Arizona,Beverage,Tsukuyomi,1,Regular,,Small,$4.50 ,$0.00 ,$4.50 ,$0.43 ,HH0q9qFC5wcWd35ZmOIyToxRueNZY,zPBNLDRahVLuqZY2U8NYSnXsnfMZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,TKOYBHDIYZLKXRLCWO2DYQ55
10/20/2023,19:18:22,Arizona,None,Pumpkin Spice Latte,1,Regular,,"Small, Hot",$4.50 ,$0.00 ,$4.50 ,$0.43 ,HH0q9qFC5wcWd35ZmOIyToxRueNZY,zPBNLDRahVLuqZY2U8NYSnXsnfMZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,EBRC5RYKJGP3VKFNM5YADTB4
10/20/2023,19:15:34,Arizona,Coffee & Tea,dirty filthy little chai,1,Regular,,Large,$5.50 ,$0.00 ,$5.50 ,$0.52 ,xKNTpcTYXt2QM1FyqM7wyfCvv1UZY,r14WbRpo9jm8H3D3NSGqH5I2NIEZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,DP2V5GQX6QUNBDKRQRRT25RZ
10/20/2023,19:15:34,Arizona,None,green tea peach lemonade,1,Regular,,Small,$4.50 ,$0.00 ,$4.50 ,$0.43 ,xKNTpcTYXt2QM1FyqM7wyfCvv1UZY,r14WbRpo9jm8H3D3NSGqH5I2NIEZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,FDCIVFQP5RQIHINBBRFI5FO5
10/20/2023,19:13:31,Arizona,None,green tea peach lemonade,1,Regular,,Large,$5.50 ,$0.00 ,$5.50 ,$0.52 ,RUGZ18ONDnB8DCQDoI23WoDqqM6YY,7d6ZAboiOocweW9R9ovpIapx8ySZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,FDCIVFQP5RQIHINBBRFI5FO5
10/20/2023,19:13:31,Arizona,Beverage,Latte,1,Regular,,"Small, Hot, Vanilla",$4.50 ,$0.00 ,$4.50 ,$0.43 ,RUGZ18ONDnB8DCQDoI23WoDqqM6YY,7d6ZAboiOocweW9R9ovpIapx8ySZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,PB4ONIUUPH4GJAQW73Q43HL7
10/20/2023,19:12:00,Arizona,None,green tea peach lemonade,1,Regular,,Small,$4.50 ,$0.00 ,$4.50 ,$0.43 ,rJk0ShZtvfSSPjZddTFQWpXJeaEZY,9qQHTR8ZVZiWc0ddbk1a62D2zRAZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,QE4C9Q4RRANBNEFAH1S2WYGM7G,,ea,1,Physical Item,,FDCIVFQP5RQIHINBBRFI5FO5
10/20/2023,19:10:29,Arizona,None,green tea peach lemonade,1,Regular,,Small,$4.50 ,$0.00 ,$4.50 ,$0.43 ,5Ee4gN7IUV2Jyvav6U7QsIc1T2HZY,PlHsQEBVD9JqGbSsVdKTxzQkhkXZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,QE4C9Q4RRANBNEFAH1S2WYGM7G,,ea,1,Physical Item,,FDCIVFQP5RQIHINBBRFI5FO5
10/20/2023,19:10:29,Arizona,None,caramel cold brew,1,Regular,,Small,$5.00 ,$0.00 ,$5.00 ,$0.47 ,5Ee4gN7IUV2Jyvav6U7QsIc1T2HZY,PlHsQEBVD9JqGbSsVdKTxzQkhkXZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,QE4C9Q4RRANBNEFAH1S2WYGM7G,,ea,1,Physical Item,,MI22GVF4CT7MBTYYEIOZOY3Q
10/20/2023,19:06:48,Arizona,Beverage,Cream Frapp,1,Regular,,"Small, Mocha",$5.00 ,$0.00 ,$5.00 ,$0.48 ,HHYa6tBBGeCTYYDeQMUdEs0ISHOZY,Nia6GcNIT3xjoMlJfVtBl2ONjnZZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,MZ138Z9BBFM6J30GY5YG9XH46C,,ea,1,Physical Item,,KRUUZO3C7GO2IHHNTSZRWQNQ
10/20/2023,19:04:26,Arizona,None,chocoholic frapp,1,Regular,,Large,$6.50 ,$0.00 ,$6.50 ,$0.62 ,XPKPofe9ZyFyaspLF7e1xEcDmXRZY,l8946UEA5uY0Rr7vPl6mTDp8hG7YY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,64GALPC4BPHLCVG7BNGL2GDI
10/20/2023,19:04:26,Arizona,None,Custom Amount,1,,,,$1.50 ,$0.00 ,$1.50 ,$0.00 ,XPKPofe9ZyFyaspLF7e1xEcDmXRZY,l8946UEA5uY0Rr7vPl6mTDp8hG7YY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,,,
10/20/2023,19:02:12,Arizona,None,Pumpkin Chai,1,Regular,,"Small, Hot, Almond Milk",$5.00 ,$0.00 ,$5.00 ,$0.48 ,HZvDH3nw7c4qZTpE2PXppZRFrMYZY,poEb5D9DPBYMlpkdR8vLuKQ65cLZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,KWTXPZJESGQJNKDAI2TT6UGW
10/20/2023,19:02:12,Arizona,None,Matcha Monk,1,Regular,,"Small, Hot, Almond Milk",$5.50 ,$0.00 ,$5.50 ,$0.52 ,HZvDH3nw7c4qZTpE2PXppZRFrMYZY,poEb5D9DPBYMlpkdR8vLuKQ65cLZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,CWT4TOXSPOTORMC2XRE54AXR
10/20/2023,18:58:05,Arizona,None,caramel cold brew,1,Regular,,Large,$6.00 ,$0.00 ,$6.00 ,$0.57 ,FwHb8BU1WVyNsZolyLo73sKa7iWZY,FWG0zoOlrYptWYFzp5uUWXDkGLDZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,MI22GVF4CT7MBTYYEIOZOY3Q
10/20/2023,18:52:57,Arizona,None,Irish Goodbye,1,Regular,,"Small, Hot",$5.00 ,$0.00 ,$5.00 ,$0.00 ,BcwKnhmOnPEdCOEXRWYu2S3rLLLZY,Vk3VcGMIFrsi186HMfEewNVAXHHZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,AYG7CX04R6PHNSWNYS1W4SZ57M,,ea,1,Physical Item,,BVZBZVNGXMKPLBDF5OPUPILN
10/20/2023,18:52:57,Arizona,None,caramel cold brew,1,Regular,,Small,$5.00 ,$0.00 ,$5.00 ,$0.00 ,BcwKnhmOnPEdCOEXRWYu2S3rLLLZY,Vk3VcGMIFrsi186HMfEewNVAXHHZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,AYG7CX04R6PHNSWNYS1W4SZ57M,,ea,1,Physical Item,,MI22GVF4CT7MBTYYEIOZOY3Q
10/20/2023,18:52:57,Arizona,None,Rasengan,1,Regular,,Small,$5.50 ,$0.00 ,$5.50 ,$0.00 ,BcwKnhmOnPEdCOEXRWYu2S3rLLLZY,Vk3VcGMIFrsi186HMfEewNVAXHHZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,AYG7CX04R6PHNSWNYS1W4SZ57M,,ea,1,Physical Item,,7EPRNQOX3QYD5LWFV75VKXX3
10/20/2023,18:52:57,Arizona,Beverage,Hot Chocolate,1,Regular,,Small,$4.00 ,$0.00 ,$4.00 ,$0.00 ,BcwKnhmOnPEdCOEXRWYu2S3rLLLZY,Vk3VcGMIFrsi186HMfEewNVAXHHZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,AYG7CX04R6PHNSWNYS1W4SZ57M,,ea,1,Physical Item,,5TNP6XVM6DSCJ4SHURGGM53F
10/20/2023,18:38:47,Arizona,None,chocoholic frapp,1,Regular,,Small,$5.50 ,$0.00 ,$5.50 ,$0.52 ,DHJ2iMxSgtkakDFNaTw69Vd5nDWZY,xEg9AcbEqdKtbdVnqhtjy7hfxAcZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,64GALPC4BPHLCVG7BNGL2GDI
10/20/2023,18:37:44,Arizona,None,Irish Goodbye,1,Regular,,"Large, Hot",$6.00 ,$0.00 ,$6.00 ,$0.57 ,DhWmofDfuX7F6FrQ1F79lLFDHD6YY,xCz5bT0ufss8uzUpAYkjKow2wT7YY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,WQDH258JYP58DD0YBTE36PN638,,ea,1,Physical Item,,BVZBZVNGXMKPLBDF5OPUPILN
10/20/2023,18:33:05,Arizona,Beverage,Latte,1,Regular,,"Large, Hot, Mocha",$5.50 ,$0.00 ,$5.50 ,$0.52 ,9MBEKL7kLpnlo302CYGeDjEzF9cZY,JO5SKZLCc4GekaDrTQumWBCqGNYZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,PB4ONIUUPH4GJAQW73Q43HL7
10/20/2023,18:31:54,Arizona,None,Pumpkin Spice Latte,1,Regular,,"Large, Hot, Oat Milk",$6.00 ,$0.00 ,$6.00 ,$0.57 ,v5JxLInqse6jJSnEJuhXstEGvbCZY,NkjaGbozDECtjkpBAiSNRGLq08RZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,EBRC5RYKJGP3VKFNM5YADTB4
10/20/2023,18:31:02,Arizona,None,caramel cold brew,1,Regular,,Large,$6.00 ,$0.00 ,$6.00 ,$0.57 ,3f4IHKKkT67UzalapDGQ2saDSzfZY,7fLxWQrz9ADSs0zmhUcY12gtw3BZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,MI22GVF4CT7MBTYYEIOZOY3Q
10/20/2023,18:31:02,Arizona,None,Custom Amount,1,,,,$1.50 ,$0.00 ,$1.50 ,$0.00 ,3f4IHKKkT67UzalapDGQ2saDSzfZY,7fLxWQrz9ADSs0zmhUcY12gtw3BZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,,,
10/20/2023,18:29:18,Arizona,None,caramel cold brew,1,Regular,,Large,$6.00 ,$0.00 ,$6.00 ,$0.57 ,hkIoZYL8Eiuld3InjFNdRVR8Y4PZY,Z88qehsy8sYUTiHLL0yEkjjExGQZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,MI22GVF4CT7MBTYYEIOZOY3Q
10/20/2023,18:27:32,Arizona,None,green tea peach lemonade,1,Regular,,Large,$5.50 ,$0.00 ,$5.50 ,$0.52 ,p6bTsym6OI0biPTTTC8hDYTQJzQZY,HDmjWRGa3ZOCJ4weWdYxAC4cBxNZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,TCDGSS7CMPEF02T9VMN4YWE08W,,ea,1,Physical Item,,FDCIVFQP5RQIHINBBRFI5FO5
10/20/2023,18:25:02,Arizona,None,Rasengan,1,Regular,,Large,$6.50 ,$0.00 ,$6.50 ,$0.62 ,RS5l8V36JVTTCwjLVEse9O9kbadZY,DnTuXCU70aKLZ34oe1r9ubTn6LXZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,7EPRNQOX3QYD5LWFV75VKXX3
10/20/2023,18:25:02,Arizona,None,chocoholic frapp,1,Regular,,Large,$6.50 ,$0.00 ,$6.50 ,$0.62 ,RS5l8V36JVTTCwjLVEse9O9kbadZY,DnTuXCU70aKLZ34oe1r9ubTn6LXZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,64GALPC4BPHLCVG7BNGL2GDI
10/20/2023,18:23:10,Arizona,None,Pumpkin Chai,1,Regular,,"Small, Hot",$4.50 ,$0.00 ,$4.50 ,$0.43 ,J6XN8miNundViSuYPR9InaH0Q2bZY,RoAe7O9SJO2LRsqMUHc1R0xFbobZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,DNAN9BNRF75KHTR7WZFT49J5ZR,,ea,1,Physical Item,,KWTXPZJESGQJNKDAI2TT6UGW
10/20/2023,18:22:31,Arizona,None,chocoholic frapp,1,Regular,,Small,$5.50 ,$0.00 ,$5.50 ,$0.52 ,7H7QdJMUExRYb3nRGYOX3ItONvWZY,FQl3i72OEU7I5YeYyDNQCuDjJCdZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,4RKFQ2TCJ903BBC6GQAT8P6QH8,,ea,1,Physical Item,,64GALPC4BPHLCVG7BNGL2GDI
10/20/2023,18:17:54,Arizona,None,caramel cold brew,1,Regular,,Large,$6.00 ,$0.00 ,$6.00 ,$0.57 ,l6KothrhDuFFjqBpDy5Ac6b2pg9YY,9MvcsKY7A9kb8739MhhbIpJKtJSZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,MI22GVF4CT7MBTYYEIOZOY3Q
10/20/2023,18:17:54,Arizona,None,Custom Amount,1,,,,$1.00 ,$0.00 ,$1.00 ,$0.00 ,l6KothrhDuFFjqBpDy5Ac6b2pg9YY,9MvcsKY7A9kb8739MhhbIpJKtJSZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,,,
10/20/2023,18:12:45,Arizona,Beverage,Tsukuyomi,1,Regular,,Large,$5.50 ,$0.00 ,$5.50 ,$0.52 ,fVjDgBWcOkjjcwja8IiYZ2DFXFOZY,TtSSz7KQne1sdmB02qgwptj9gYFZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,TKOYBHDIYZLKXRLCWO2DYQ55
10/20/2023,18:12:45,Arizona,Beverage,Cream Frapp,1,Regular,,Small,$5.00 ,$0.00 ,$5.00 ,$0.48 ,fVjDgBWcOkjjcwja8IiYZ2DFXFOZY,TtSSz7KQne1sdmB02qgwptj9gYFZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,KRUUZO3C7GO2IHHNTSZRWQNQ
